time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
930.0,2372.351088324669,-50535.31495540697,-32816.58220991651,1.118223713217651,0.01931470806510221,2.4523557217715943
960.0,2405.89252899805,-50534.68983616567,-32742.975474412262,1.1180935353762715,0.02207344106047755,2.4541453747119406
990.0,2439.4300405696513,-50533.98186766401,-32669.31504878348,1.11796126835761,0.024837530898316074,2.45593449846174
1020.0,2472.9635602555395,-50533.19088899388,-32595.600949017295,1.1178269044313152,0.02760698912157916,2.4577230848426734
1050.0,2506.4930250386224,-50532.31673890046,-32521.833191348724,1.1176904358365944,0.030381827295114915,2.4595111256265025
1080.0,2540.0183716696947,-50531.359255781485,-32448.0117922576,1.1175518547820793,0.03316205700579993,2.4612986125348826
1110.0,2573.5395366642765,-50530.31827768671,-32374.136768475484,1.117411153445719,0.03594768986230954,2.463085537238963
1140.0,2607.056456302967,-50529.193642317114,-32300.2081369838,1.1172683239746533,0.038738737495205615,2.4648718913591825
1170.0,2640.5690666308965,-50527.98518702438,-32226.225915014656,1.117123358485099,0.041535211556933876,2.466657666465
1200.0,2674.0773034555905,-50526.69274881016,-32152.190120055857,1.1169762490622295,0.04433712372166401,2.4684428540745316
1230.0,2707.5811023466317,-50525.31616432543,-32078.100769849563,1.1168269877600554,0.047144485685349735,2.4702274456543236
1260.0,2741.0803986350616,-50523.85526986986,-32003.95788239448,1.1166755666013002,0.049957309165682084,2.472011432619053
1290.0,2774.5751274120007,-50522.30990139113,-31929.761475947926,1.1165219775772852,0.052775605902029274,2.4737948063312323
1320.0,2808.0652235275466,-50520.679894484274,-31855.51156902732,1.1163662126478107,0.05559938765539416,2.4755775581009027
1350.0,2841.5506215906694,-50518.96508439113,-31781.208180410922,1.116208263741025,0.058428666208419494,2.4773596791853802
1380.0,2875.031255966948,-50517.16530599954,-31706.85132914113,1.1160481227533154,0.06126345336527271,2.479141160788903
1410.0,2908.5070607786606,-50515.28039384281,-31632.44103452446,1.1158857815491778,0.064103760951667,2.4809219940623857
1440.0,2941.9779699038304,-50513.310182099034,-31557.977316133216,1.1157212319610974,0.06694960081482317,2.482702170103112
1470.0,2975.443916974172,-50511.254504590506,-31483.460193808936,1.1155544657894276,0.06980098482334515,2.4844816799543956
1500.0,3008.9048353764474,-50509.11319478287,-31408.889687659845,1.1153854748022616,0.07265792486734822,2.486260514605378
1530.0,3042.3606582477473,-50506.886085784776,-31334.2658180696,1.1152142507353207,0.07552043285812568,2.488038664990554
1560.0,3075.8113184785957,-50504.573010347,-31259.588605690682,1.1150407852918198,0.07838852072842943,2.489816121989666
1590.0,3109.256748709105,-50502.17380086197,-31184.85807145219,1.114865070142347,0.08126220043217937,2.491592876427248
1620.0,3142.6968813293515,-50499.68828936298,-31110.07423655872,1.1146870969247438,0.08414148394452514,2.4933689190723904
1650.0,3176.13164847768,-50497.11630752372,-31035.237122493,1.1145068572439754,0.08702638326175492,2.495144240638402
1680.0,3209.5609820406053,-50494.45768665748,-30960.34675101653,1.1143243426720073,0.08991691040128665,2.496918831782528
1710.0,3242.9848136509,-50491.71225771658,-30885.403144172218,1.1141395447476803,0.09281307740157209,2.4986926831056095
1740.0,3276.4030746870235,-50488.87985129179,-30810.406324286112,1.1139524549765887,0.09571489632205125,2.500465785151774
1770.0,3309.81569627213,-50485.960297611695,-30735.356313968387,1.1137630648309478,0.09862237924311443,2.502238128408134
